lemma,sentence,sense_id,start,end,sent_id,senses
পাড়া,প্রতি সপ্তাহ বয়স থেকে টার্কি ডিম পাড়া শুরু করে ।,0,0,1,bn_0_2858,To lay
পাড়া,সদ্য পাড়া ডিম মুক্তোর মতো ধবধবে সাদা ।,0,5,6,bn_0_2859,To lay
পাড়া,ডিম পাড়া শেষ হলেই মুরগি কুঁচো হবে ।,0,0,1,bn_0_2860,To lay
পাড়া,লন্ডন : সোনার ডিম পাড়া হাঁসের কথা কথা সকলেরই জানা ।,0,3,5,bn_0_2861,To lay
পাড়া,"তবে এটা ঠিক , কৃত্রিম নির্বাচনের মাধ্যমে বেশি ডিম পাড়া মুরগির গোষ্ঠী তৈরি করার চেয়ে Natural Selection বা প্রাকৃতিক নির্বাচনের মাধ্যমে নতুন প্রজাতির সৃষ্টি হওয়া অনেক বড় একটা ব্যাপার ।",0,46,47,bn_0_2862,To lay
পাড়া,ডিম পাড়া মুরগিকে বলে লেয়ার ।,0,0,1,bn_0_2863,To lay
পাড়া,সোনার ডিম পাড়া হাঁসটাকে মেরে এক রাতেই বড়লোক হতে চাই ।,0,6,7,bn_0_2864,To lay
পাড়া,ডিম পাড়া থেকে জীবিত জন্মের জন্য অনেক শারীরবৃত্তীয় পরিবর্তন প্রয়োজন ছিল ।,0,0,1,bn_0_2865,To lay
পাড়া,"বছরের বিভিন্ন সময়ে ইলিশ ধরায় নিষেধাজ্ঞা জারি করে ইলিশের বংশবিস্তার , ডিম পাড়া ও প্রজননের সুবিধার্থে গত কয়েকবছরে বিভিন্ন ধরণের পদক্ষেপ নিয়েছে বাংলাদেশ সরকার ।",0,71,72,bn_0_2866,To lay
পাড়া,"আমরা থেকে সাল পর্যন্ত মাছের ট্রলারে করে দ্বীপে পৌঁছে ইউনিয়ন পরিষদ অফিসের বালুমাখা মেঝেয় দিনে ঘুমিয়ে সারারাত দ্বীপের বেলাভূমিতে যেভাবে এবং যে সব জায়গা ঘুরে কাছিমের ডিম পাড়া রেকর্ড করেছি তা বর্ণনা করার মতো ভাষা আছে , লেখার ক্ষমতা নেই ।",0,14,16,bn_0_2867,To lay
পাড়া,রাজহাঁসের পালক চাইলে পালক তুলতে হবে রাজহাঁস যখন প্রথম ডিম পাড়া বন্ধ করবে ।,0,10,11,bn_0_2868,To lay
পাড়া,) সদ্য পাড়া ডিম আর খাবার জন্য তৈরি ডিগুলিকে একসঙ্গে রাখবেন না ।,0,7,8,bn_0_2869,To lay
পাড়া,দুটি কচ্ছপের পাড়া টি ডিম প্রাকৃতিক উপায়ে বালুর মধ্যে রাখা হয়েছে ।,0,13,14,bn_0_2870,To lay
পাড়া,"যদি সাদা রঙের ডিম পাড়া মুরগি এবং বাদামি রঙের ডিম পাড়া মুরগিকে একই খাবার খাওয়ানো হয় , তাহলে এদের ডিমের স্বাদে খুব বেশি পার্থক্য পাওয়া যাবে না ।",0,14,15,bn_0_2871,To lay
পাড়া,অত্যন্ত কৌশলে বুদ্ধি খাটিয়ে ডিম পাড়া পাখিটির নাম কোকিল ।,0,29,30,bn_0_2872,To lay
পাড়া,উদ্দেশ্য ট্যামির বাগানের নানান ফল পেকেছে সেগুলো পাড়া ।,1,34,35,bn_1_2873,"To pick, pluck"
পাড়া,তা সে খেলাধূলা থেকে শুরু করে গাছ থেকে আম পাড়া অবধি ।,1,41,42,bn_1_2874,"To pick, pluck"
পাড়া,"বাগান থেকে আম পাড়া , টুকরি তৈরি ও ট্রাকবোঝাই থেকে শুরু করে বিভিন্ন কর্মকা-ে মেতে উঠেছেন বাজারের লক্ষাধিক আম চাষি ও ব্যবসায়ী ।",1,14,15,bn_1_2875,"To pick, pluck"
পাড়া,"আর যদি কাচ অবস্থায় পাড়া আমে ফরমালিনযুক্ত করে আম পাকানো হয় , তবে সেই আমের সবটাই হবে হলুদ , চামড়ার উপর সাদা সাদা দাগও দেখা যাবে ।",1,20,21,bn_1_2876,"To pick, pluck"
পাড়া,"অন্য ফল আকর্ষী দিয়া পাড়া যায় , কিন্তু নারিকেল গাছে না উঠিলে পাড়া যায় না ।",1,21,22,bn_1_2877,"To pick, pluck"
পাড়া,"তিনি আরও বলেন , ' মে মাসের আগে যেসব আম পাড়া হয় ।",1,39,40,bn_1_2878,"To pick, pluck"
পাড়া,অনেকে গাছেও উঠে আম পাড়া শুরু করেন ।,1,19,20,bn_1_2879,"To pick, pluck"
পাড়া,"অন্য ফল আকর্ষী দিয়া পাড়া যায় , কিন্তু নারিকেল গাছে না উঠিলে পাড়া যায় না ।",1,21,22,bn_1_2880,"To pick, pluck"
পাড়া,বাণিজ্যিকভাবে কখনো সম্পন্ন পাকা অবস্থায় আম গাছ থেকে পাড়া ঠিক নয় ।,1,22,24,bn_1_2881,"To pick, pluck"
পাড়া,* বাজারজাত করণের সুবিধার্থে দফায় দফায় আম পাড়া যেতে পারে ।,1,43,44,bn_1_2882,"To pick, pluck"
পাড়া,গত জুন গাছ থেকে আম পাড়া শুরুর পর বাজারজাত হচ্ছে এই জেলার বিভিন্ন স্থানে ।,1,19,20,bn_1_2883,"To pick, pluck"
পাড়া,"নাটোরের বাগান মালিক আব্দুর রউফ বলেন , আগামী মে থেকে নাটোর জেলায় গাছ থেকে আম পাড়া শুরু হবে ।",1,77,78,bn_1_2884,"To pick, pluck"
পাড়া,ফল পাকার ঠিক আগেই পাড়া হয় এবং ঘরে রাখলে হলুদ রঙ ধরে ।,1,3,4,bn_1_2885,"To pick, pluck"
পাড়া,আম পাড়া ও বাজারজাতে চাঁপাইনবাবগঞ্জে বুধবারের আগে নিষেধাজ্ঞা ছিল ।,1,3,4,bn_1_2886,"To pick, pluck"
পাড়া,এখন বালাই দমনের জন্য স্প্রে দেয়ার অন্তত দিন পর গাছ থেকে আম পাড়া হচ্ছে ।,1,23,24,bn_1_2887,"To pick, pluck"
পাড়া,"অধিকন্তু , আম পাড়া থেকে বাজারজাতকরণ পর্যন্ত আমের জীবনী ( সেলফ লাইফ ) - সপ্তাহ বজায় থাকে ।",1,14,15,bn_1_2888,"To pick, pluck"
পাড়া,সহজেই গাছ থেকে নারিকেল পাড়া যায় ।,1,23,24,bn_1_2889,"To pick, pluck"
পাড়া,কিন্তু বেশির ভাগ আমই পরিপুষ্ট হওয়ার আগেই গাছ থেকে পাড়া হয় ।,1,21,23,bn_1_2890,"To pick, pluck"
পাড়া,অপর দিকে ভোলাহাটের আম ফাউন্ডেশন বাগানের আম পাড়া শুরু হওয়ার মুহূর্তে আড়ৎ গড়ে উঠায় আম ব্যবসায়ীদের ভীড় লক্ষ্য করা গেছে ।,1,27,28,bn_1_2891,"To pick, pluck"
পাড়া,"- রঙিন এবং বিশুদ্ধ গ্রাফিক্স - 40 স্তর সব কার্ড মুখ নিচে পাড়া হয় , এবং তারা প্রতিটি ঘড়ির উপর প্লেয়ার দ্বারা উপর flipped হয় ।",1,46,47,bn_1_2892,"To pick, pluck"
পাড়া,লিচু গাছ থেকে পাড়া হচ্ছে ।,1,14,15,bn_1_2893,"To pick, pluck"
পাড়া,গাছে ফল পাকলে যদি তা না পাড়া হয় তবে সে ফল থেকে বীজ আপনাআপনি মাটিতে ঝরে পড়ে ; অনুকূল পরিবেশে তা থেকে চারা গজায় ।,1,73,75,bn_1_2894,"To pick, pluck"
পাড়া,"যেখানে প্রতি বছর আমের মৌসুমে মধুমাস জ্যৈষ্ঠ না আসতেই তড়িঘড়ি করে আম পাড়া শুরু হয়ে যায় , সেখানে এবার ব্যত্যয় কেন ?",1,7,8,bn_1_2895,"To pick, pluck"
পাড়া,ফলে আম পাড়া নিয়ে সংশয় দূর হলো আমচাষিদের মধ্যে ।,1,7,8,bn_1_2896,"To pick, pluck"
পাড়া,পুষ্ট ফল শাখা ও পাতাসহ পাড়া হয় ।,1,0,1,bn_1_2897,"To pick, pluck"
পাড়া,এর আগে প্রশাসনের নিষেধাজ্ঞার কারণে আমের রাজধানীতে এতদিন আম পাড়া বন্ধ ছিল ।,1,7,8,bn_1_2898,"To pick, pluck"
পাড়া,"আচ্ছা , জীবন উপর একটি খামার ধরণ ফিরে পাড়া হয় , অনেক একটি পুরানো দেশের ছেলে আমার মত হ্যাক না করতে পারে না .",1,37,38,bn_1_2899,"To pick, pluck"
পাড়া,তারপর গাছ থেকে নারকেল পাড়া হয় ।,1,22,23,bn_1_2900,"To pick, pluck"
পাড়া,জেলা প্রশাসনের নির্দেশনা অনুযায়ী এ বছর সাত ধাপে পাড়া হবে রাজশাহীর আম ।,1,5,6,bn_1_2901,"To pick, pluck"
পাড়া,চলমান অভিযানের ফলে রাজশাহীতে গাছ থেকে আপাতত ফল পাড়া বন্ধ রয়েছে বলে জানান তিনি ।,1,47,48,bn_1_2902,"To pick, pluck"
পাড়া,আগামী মে শুরু হচ্ছে প্রথম ধাপের আম পাড়া ।,1,20,21,bn_1_2903,"To pick, pluck"
পাড়া,"তারা এবছর একাত্ম হয়ে সিদ্ধান্ত নিয়েছেন , যখন যে আম গাছ থেকে নামানোর উপযোগী হবে , ঠিক তখনই সেই আম পাড়া হবে গাছ থেকে ।",1,99,100,bn_1_2904,"To pick, pluck"
পাড়া,সব কার্ড মুখ নিচে পাড়া এবং প্রতিটি পালা মধ্যে প্লেয়ার দ্বারা উপর flipped হয় ।,1,7,8,bn_1_2905,"To pick, pluck"
পাড়া,"উপজেলার টি ইউনিয়নের পাড়া মহলাসহ শহর এলাকা ঘুরে দেখা গেছে , আমের মুকুল পরিচর্যায় ব্যস্ত রয়েছেন আমচাষিরা ।",2,21,22,bn_2_2906,Locality
পাড়া,ফলে পশ্চিমপাড়া থেকে পূর্ব পাড়া বা অন্য কোনও স্থানে মালপত্র আনতে হলে তিন শতক জমির পরিবর্তে কিলোমিটার পথ অতিক্রম করতে হয় ।,2,4,6,bn_2_2907,Locality
পাড়া,"কয়েক বছর আগেও আমাদের কাছে সমাজ মানে পাশের বাড়ি , বন্ধু অথবা পাড়া ছিল ।",2,37,38,bn_2_2908,Locality
পাড়া,"চূড়ার পূর্বদিকে পাহাড়-বন জঙ্গল-গাছপালা আর বিস্ময়কর গিরিখাদ , উপত্যকার ফাঁকে ফাঁকে ছোট ছোট আদিবাসী পাড়া , উত্তর ও পশ্চিমে পাহাড়ী পথ , আকাশ আর ঘন কুয়াশার মাঝে মেঘ , দক্ষিণে কুয়াশার চাদরে ঢাকা অতি ঢালু জাদিপাই ঝর্ণায় যাওয়ার পথ , উপরে ভেজা তুলোর মত সাদা মেঘের তুলির আঁচড়ে সীমাহীন নীল আকাশ ।",2,2,3,bn_2_2909,Locality
পাড়া,"রাত-নীরবে চুপসে আছে এই পাড়া , ওই পাড়া ; অনুরাগের কোমল হাতে হঠাৎ দেখি চাবুক ! .. .",2,12,14,bn_2_2910,Locality
পাড়া,সেই পাড়া থেকে তারপর আসে এই পাড়ায় ।,2,28,33,bn_2_2911,Locality
পাড়া,রামু পৌরসভার ফতেখারকুল ইউনিয়নে অবস্থিত রামু চৌমুহনী বাসস্ট্যান্ড হতে কিলোমিটার দক্ষিণে গেলে লামার পাড়া বৌদ্ধ বিহার পৌঁছে যাবেন ।,2,5,6,bn_2_2912,Locality
পাড়া,"পাড়ার পুরনো সেই সব মানুষ জন জানাচ্ছেন , কলকাতা থেকে আসা যাওয়া ক্রমেই কমে এলেও বোলপুরে এলেই পাড়া পড়শি সকলের খোঁজ নিতেন ।",2,0,5,bn_2_2913,Locality
পাড়া,"জানা গেছে , উপজেলার রাইখালীর কারিগর পাড়া মতিপাড়া বৌদ্ধ বিহার পুরাতন মাটির দেয়াল ভেঙ্গে নতুন ভাবে নির্মাণ উদ্যোগ নেয় এলাকাবাসী ।",2,36,37,bn_2_2914,Locality
পাড়া,সালমান শাহের মাথায় কাপড় বাঁধা স্টাইল সে সময় এতোটাই জনপ্রিয় হয়ে যায় যে পাড়া মহল্লার তরুণদের মাথায় কাপড় বাঁধায় হিড়িক পড়ে যায় ।,2,22,24,bn_2_2915,Locality
পাড়া,টালিগঞ্জ পাড়া একেবারে হাতের নাগালে ।,2,9,10,bn_2_2916,Locality
পাড়া,"টিভির সফল যারা কেমন তারা সিরিজে ; "" স্টাইল উইথ চতুরী "" এপিসোডে ; সাকসেস স্টোরি তুলে ধরা হয় ; কী করে পুরান শাকা-নতুন শাকা-বেগম পাড়া হয়ে মতিঝিল ভেগাসের শেয়ার বাজার ; চাষা ভুষোদের ব্যাংক , ইউনিভার্সিটি অফ বেগম পাড়া গড়তে গড়তে ইতিহাস গড়ার রেসে চতুরী দ্য জুনিয়র তাক লাগিয়ে দিলেন ?",2,60,61,bn_2_2917,Locality
পাড়া,প্রতি পাড়া মহল্লায় কয়েকটি করে আছে ।,2,0,1,bn_2_2918,Locality
পাড়া,একবার পাড়া থেকে পিকনিকে যাওয়া হল ।,2,6,7,bn_2_2919,Locality
পাড়া,"কান্নায় ভেঙে পাড়া আয়ুব আলীর বিমাতা ফাতেমা বেগম ( ) বলেন , এমন ভালো ছেলের মা হওয়া গর্বের ।",2,14,15,bn_2_2920,Locality
পাড়া,আরেকটু সামনে এগিয়ে দেখি একটা পাড়া ।,2,30,31,bn_2_2921,Locality
পাড়া,গোয়ালন্দ পৌরসভার নং ওয়ার্ড কাজী পাড়া গ্রামের মোঃ জয়নাল শেখের ছেলে মোঃশহীদুল শেখ ওরফে ( বুদ্দু ) গত অক্টোবর বৃহস্পতিবার সকালের খাবার খেয়ে পরিবারের কাছে ফরিদপুর গিয়ে অটো চালানোর কথা বলে বাড়ি থেকে বের হন ।,2,10,11,bn_2_2922,Locality
পাড়া,পুরো গ্রামে বিদ্যুতের আলো জ্বললেও এ দু'টি পাড়া আলোহীন ।,2,0,1,bn_2_2923,Locality
পাড়া,ফলে এদিন সকাল থেকেই পাড়া জুড়ে নীরবতা ছেয়ে রয়েছে ।,2,20,21,bn_2_2924,Locality
পাড়া,এমন নয় যে খুব ব্যস্ত পাড়া ।,2,22,23,bn_2_2925,Locality
পাড়া,"হয়তো তার মাঝে মাঝে অফিসের কাজে দেরি করে বাড়িতে ফেরার লোকের গল্পের বিষয় ছিল , সেই মেয়েটি আজ শুধু পাড়া নয় , গোটা দেশের গর্বের বিষয় ।",2,43,44,bn_2_2926,Locality
পাড়া,পাড়া প্রতিবেশীরা সেদিন মনুয়াকে দেখে কেউ ভাবতেই পারেননি চার মাসের মাথায় এমন নৃশংস ঘটনা ঘটাবে সে ।,2,0,1,bn_2_2927,Locality
পাড়া,"জানা গেছে , নাইতং পাড়া স্থাপনের বয়স প্রায় বছরের উধর্ে্ব ।",2,18,19,bn_2_2928,Locality
পাড়া,কিন্তু মুশকিল হলো কথাটা পাড়া নিয়ে ।,2,24,25,bn_2_2929,Locality
পাড়া,এই গুঞ্জনে বেশ নড়েচড়ে বসেছে বলিউড পাড়া ।,2,15,17,bn_2_2930,Locality
পাড়া,কেউ কেউ এটাকেই বেগম পাড়া বললো ।,2,20,21,bn_2_2931,Locality
পাড়া,গত শুক্রবার রাতে উপজেলার পশ্চিম মুসলিম ব্লক গ্রামের আয়নামতি আজিজ পাড়া প্রাথমিক বিদ্যালয়ের পূর্ব পার্শ্বে এসব অবৈধ গর্জন গাছ জব্দ করা হয় ।,2,25,27,bn_2_2932,Locality
পাড়া,"পুলিশ ও স্থানীয় সূত্রে জানা গেছে , কাপ্তাইয়ের রাইখালীর বালুতলি থেকে ভাড়ায় মোটরসাইকেল চালিয়ে আজ রোববার সকাল সাড়ে টার দিকে কারিগর পাড়া এলাকায় আসলে অজ্ঞাতনামা জনের একটি দল গুলি করলে ঘটনাস্থলেই তিনি নিহত হন ।",2,0,1,bn_2_2933,Locality
পাড়া,তৌহিদ জানালো আমাদের আজকের গন্তব্য পুরনো তাম্লো পাড়া এখান থেকে এক ঘণ্টার পথ ।,2,34,35,bn_2_2934,Locality
পাড়া,এ ছাড়া উপজেলার নং নয়াপাড়া ইউনিয়নের বাসুদেব কারবারী চাকমা পাড়া থেকে গত এক মাসে টি চাকমা পরিবার ও টি তঞ্চঙ্গা পরিবার মিয়ানমারে চলে গেছে এবং আগামী সপ্তা খানেকের মধ্যে আরো কিছু পরিবার চলে যাবে বলে সংশ্লিষ্ট ইউনিয়ন পরিষদ চেয়ারম্যান ও এলাকাবাসীরা এ তথ্য নিশ্চত করেছেন ।,2,4,5,bn_2_2935,Locality
পাড়া,চট্টগ্রাম জেলার লোহাগাড়া উপজেলার বড়হাতিয়া ইউনিয়নের দক্ষিণ চাকফিরানী দুর্লভের পাড়া নিবাসী লিয়াকত আলীর প্রথম পুত্র মোহাম্মদ হাছান গত কয়েকদিন আগে সর্দি-কাশি জ্বরে আক্রান্ত হয়ে মদীনার একটি হাসপাতালে ভর্তি হয়েছিলেন ।,2,22,23,bn_2_2936,Locality
পাড়া,"বিমলবাবুর পাড়া , ইউবি কলোনিতে আগামী অক্টোবর আরও এক দফা প্রতিবাদসভা করার সিদ্ধান্ত নিয়েছেন সাংস্কৃতিক কর্মী ও কলাকুশলীরা ।",2,10,11,bn_2_2937,Locality
পাড়া,ছেলে মেয়েকে ভাল স্কুলে লেখা পাড়া করতেই গ্রাম থেকে শহরে পারি জমিয়েছেন ।,2,29,30,bn_2_2938,Locality
পাড়া,নং বাহাদুরপুর ইউনিয়ন পরিষদের নং মৌজায় রায়টা নতুন পাড়া গ্রামটি অবস্থিত । এই গ্রামের পাশ দিয়ে বয়ে চলেছে পদ্মা নদী । বর্ষাকালে রায়টা ঘাটে তাজা ইলিশ ধরার দৃশ্য উপভোগ করা যায় । প্রতিদিন বিকেলে রায়টা ঘাটে প্রচুর লোক সমাগম হয় । এছাড়াও প্রতি ঈদুল ফিতর ও ঈদুল আজহায় নদী পার্শবর্তী এলাকায় মেলা বসে এবং হাজার হাজার লোকের সমাগম ঘটে ।,2,22,24,bn_2_2939,Locality
পাড়া,আজ বৃহস্পতিবার ( আগষ্ট ) ' সঞ্জীবনী-প্রাণের উচ্ছ্বাসে ' আয়োজিত সপ্তাহ ব্যাপী বন্যার্তদের মাঝে ফ্রি মেডিকেল ক্যাম্প আয়োজন করা হয় রাজবাড়ী জেলার দৌলতদিয়ার নম্বর যদুফকির পাড়া সরকারি প্রাথমিক বিদ্যালয় প্রাঙ্গণে ।,2,8,10,bn_2_2940,Locality
পাড়া,সবটা মিলেই শ্রমিকদের পাড়া ; যেখানে দৃষ্টি পড়ে সেখানেই ওরা ।,2,43,45,bn_2_2941,Locality
পাড়া,গুন্তি এলাকার জনৈক ব্যাক্তি নামে প্রকাশ না করার স্বর্তে বলেন গুন্তি পূর্ব পাড়া এবং কুনি নরপাটি এলাকায় টি খুঁটি দেয়ার নাম করে লক্ষ হাজার টাকা নিয়ে মাত্র টি খুঁটি স্থাপন করে ।,2,33,34,bn_2_2942,Locality
পাড়া,সেদিন দেখলাম পুলিশের কয়েকজন সদস্য প্রমোশন পেয়ে টুঙ্গি পাড়া গেলে শেখ মুজিবের সমাধিতে ফুলদিয়ে শ্রদ্ধা জানাতে ।,2,13,14,bn_2_2943,Locality
পালা,ছড়িয়েছিটিয়ে দু ' একটি দল আগে - পরে তাদের নতুন পালার মহলা শুরু করলেও মূলত রথযাত্রার শুভ সন্ধ্যায় আনুষ্ঠানিক ভাবে শুরু হত সব দলের মহলা ।,0,49,53,bn_0_2944,"A play, Act, performance"
পালা,"উল্লেখ্য, এর আগে পালাটি লন্ডনের রিচমিক্স থিয়েটার ও সোয়াস ইউনিভার্সিটি অব লন্ডনে এবং লিডস ও কার্ডিফ শহরে মঞ্চায়নের মাধ্যমে সুধী মহলের বিপুল প্রশংসা অর্জন করে।",0,17,21,bn_0_2945,"A play, Act, performance"
পালা,২০ বছর আগে ময়মনসিংহের একটি সৌখিন গ্রুপ এই পালাটা মঞ্চস্থ করত ফি বছর বিভিন্ন অনুষ্ঠানে ।,0,43,47,bn_0_2946,"A play, Act, performance"
পালা,বিয়ের দুই দিন আগে সালমা আনিসের হাত ধরে পালায়।,0,39,43,bn_0_2947,"A play, Act, performance"
পালা,পালাটি রচিত হয়েছে আনুমানিক ১০০ বছর আগে।,0,0,4,bn_0_2948,"A play, Act, performance"
পালা,মাস কয়েক আগে রাতের পালায় কাজ করতে যাওয়ার সময় বাবার মুখোমুখি হয় সে।,0,19,23,bn_0_2949,"A play, Act, performance"
পালা,"ঘনরামের জীবনের নতুন পালার যা থেকে সূত্রপাত , ক্রীতদাস হওয়ার অভিশাপ থেকে মুক্তি পেয়েও ঘনরাম তাঁর স্বাধীনতা আবার কী করে খোয়ালেন , সেই করুণ বৃত্তান্তেই আগে ফিরে যাওয়া যাক ।",0,20,24,bn_0_2950,"A play, Act, performance"
পালা,ফেনী সরকারি বালিকা উচ্চবিদ্যালয়ে সাড়ে তিন বছর আগে প্রভাতি ও দিবা শাখা—দুই পালায় ক্লাস চালু হয়েছে।,0,74,78,bn_0_2951,"A play, Act, performance"
পালা,পালাটি রচিত হয়েছে আনুমানিক ১০০ বছর আগে।,0,0,4,bn_0_2952,"A play, Act, performance"
পালা,"বাঁকুড়া শহরের যাত্রা পালার লাইট ও অন্যান্য সরঞ্জাম সরবরাহকারী সংস্থার এক প্রতিনিধি বলেন , আগে সারা বছরে জেলার বিভিন্ন অংশে তিনশোরও বেশী গ্রামীণ যাত্রা পালা হতো ।",0,22,26,bn_0_2953,"A play, Act, performance"
পালা,আমরা যাওয়ার পর অন্য পালার লোকজন দায়িত্ব পালন করতে আসবে।,0,20,24,bn_0_2954,"A play, Act, performance"
পালা,"ঘটনাচক্রে , গতবছরের বাজারসফল পালাটি হল ' আমি রাম রহিমের মা !",0,29,33,bn_0_2955,"A play, Act, performance"
পালা,"১৯৭১ সালে যুদ্ধকালীন পশ্চিমবঙ্গে রচিত ও অভিনীত পালাগুলো হচ্ছে : মন্মথ রায়ের ' আমি মুজিব নই ' , নরেশ চক্রবর্তীর ' সংগ্রামী মুজিব ' , সত্যপ্রকাশ দত্তের ' বঙ্গবন্ধু মুজিবুর ' , ছবি বন্দোপাধ্যায়ের ' বঙ্গবন্ধুর ডাক ' ।",0,47,51,bn_0_2956,"A play, Act, performance"
পালা,"মহুয়ার পালার শিল্প নির্দেশক চন্দ্রা চক্রবর্তী জানান, শাস্ত্রীয় সংগীতই আমার ধ্যানজ্ঞান থাকলেও জগতের সমস্ত রকম সংগীতের রূপ রস গন্ধ আমি আস্বাদন এবং এর মাধ্যমে বিশ্বের তাবৎ সংগীতপিপাসুদের কাছে নতুন নতুন সংগীত উপস্থাপন করতে চাই।",0,7,11,bn_0_2957,"A play, Act, performance"
পালা,"ভানু সুন্দরীর পালার অভিনয় দেখতে দেখতে আরো মনে হয়েছে , বাস্তববাদী অভিনয় শিখতে ও শেখাতে স্নানিস্তাভøস্কির কাছে হুমড়ি খেয়ে না পড়ে আমরা আমাদের গায়েনদের দিকেও তাকাতে পারি ।",0,14,18,bn_0_2958,"A play, Act, performance"
পালা,"বিশেষ গণনা ছাড়াই আমরা বলে দিতে পারি, সামনের পালায় নির্বাচন, সংসদ, হরতাল ইত্যাদি বিষয়ে যেসব দৃশ্য থাকবে, তাতে কী কী ঘটবে।",0,44,48,bn_0_2959,"A play, Act, performance"
পালা,আমি তার কাছ থেকে একটি বাড়ি একটি খামার প্রকল্পের মাধ্যমে সদস্যদের দিন বদলের পালার কথা শুনে ২০১১ সালে ময়মনসিংহ সদর উপজেলার কুষ্টিয়া ইউনিয়নের মাটিয়ামতলা গ্রাম উন্নয়ন সমিতির সদস্য হই ।,0,76,80,bn_0_2960,"A play, Act, performance"
পালা,তত্ত্বাবধায়ক সরকারের আমলে বিদ্যালয়টিতে দুই পালার শ্রেণীর কাজ শুরু হয়।,0,43,47,bn_0_2961,"A play, Act, performance"
পালা,বাবা রাতের পালায় কাজ করে সবে বাসায় ফিরেছেন।,0,11,15,bn_0_2962,"A play, Act, performance"
পালা,"তিনি ঠাকুরদাস দত্ত - বিরচিত ' নল - দময়ন্তী ' , ' কলঙ্কভঞ্জন ' ও ' শ্ৰীমন্তের মশান ' - এই তিনটি পালাই শুধু তার দলে গান করতেন ।",0,96,100,bn_0_2963,"A play, Act, performance"
পালা,""" পালাদুটির মধ্যে নারী চরিত্রের স্বাধীন - চিত্ততা , সতীত্ববোধ ও একনিষ্ঠতার পরিচয় রয়েছে এবং পালার নায়িকারা যে রকম জীবনের যন্ত্রণা সহ্য করেছে ও ব্যর্থ প্রণয়ের জ্বালায় দগ্ধ হয়েছে , তাকে অনুধাবন করলে এগুলোর মধ্যে যে কবির জীবনের ব্যক্তি অনুভূতি ধরা পড়ে , তাতে এগুলিকে চন্দ্রাবতীর রচনা বলে ধরলে বোধ হয় অন্যায় হয় না ।",0,2,6,bn_0_2964,"A play, Act, performance"
পালা,পরে রাতের আঁধারে সুযোগ বুঝে ট্রাকে করে মালামাল নিয়ে পালায়।,0,52,56,bn_0_2965,"A play, Act, performance"
পালা,’দুই পালার বিদ্যালয়: গত বছরের জানুয়ারি থেকে করপোরেশনের চারটি বিদ্যালয়ে চালু করা হয় প্রাতঃশাখার (মর্নিং শিফট) পাঠদান কার্যক্রম।,0,5,9,bn_0_2966,"A play, Act, performance"
পালা,মার্সিডিজ গাড়ি প্রস্তুতকারী জার্মানির বিখ্যাত প্রতিষ্ঠান ডেইমলার তাদের সন্ধ্যা ও রাতের পালার কর্মীদেরও খেলা দেখার সুযোগ করে দিচ্ছে।,0,87,91,bn_0_2967,"A play, Act, performance"
পালা,ময়মনসিং গীতিকার অন্তর্ভূক্ত কবি দ্বিজ কানাই-এর প্রায় বছর পূর্বে লেখা ঠিক একই নামে একটি পালার কথা জানা থাকায় চলচ্চিত্রটি দেখতে মনটি বেশ আনচান করছিলো ।,0,89,93,bn_0_2968,"A play, Act, performance"
পালা,রাতের পালায় কাজ করা শ্রমিকদের রাতেই ঈদের বোনাস দেওয়া হয়।,0,6,10,bn_0_2969,"A play, Act, performance"
পালা,আবেদনের জন্য মুঠোফোনের মেসেজ অপশনে গিয়ে CAD  দিয়ে কাঙ্ক্ষিত কলেজের EIIN  দিয়ে কাঙ্ক্ষিত গ্রুপের নামের প্রথম অক্ষর  বোর্ডের নামের প্রথম তিন অক্ষর  রোল নম্বর  এসএসসি বা সমমান পরীক্ষায় পাসের সন  পালার (শিফট) নাম  কোটার নাম লিখে Send করতে হবে 16222 নম্বরে।,0,192,196,bn_0_2970,"A play, Act, performance"
পালা,এর মধ্যে একটি পালায় এসএসসি থেকে শুরু করে যেকোনো পর্যায়ের শিক্ষার্থীর প্রশিক্ষণ নেওয়ার সুযোগ রয়েছে।,0,14,18,bn_0_2971,"A play, Act, performance"
পালা,বছরে দুটি পালায় প্রশিক্ষণার্থীদের ভর্তি করা হয়।,0,10,14,bn_0_2972,"A play, Act, performance"
পালা,"একজন আবেদনকারী একাধিক কলেজে বা একই কলেজে একাধিক গ্রুপে বা একই কলেজে একাধিক পালায় আলাদাভাবে আবেদন করতে পারবে, তবে প্রতি ক্ষেত্রেই ফি বাবদ ৮০ টাকা কেটে নেওয়া হবে।",0,75,79,bn_0_2973,"A play, Act, performance"
পালা,দর্শকদের জন্য নতুন খবর হলো এবার ঈদে প্রায় প্রতিটি দলই নতুন নতুন পালার প্রদর্শনী করবে।,0,65,69,bn_0_2974,"A play, Act, performance"
পালা,"এই পালাটি রামায়ণের উপর ভিত্তি করে রচিত হলেও পুতুলনাচিয়েরা রাবণের প্রেক্ষিত থেকে গল্পটি বলেন , এবং রাবণকেই এই গল্পের নায়ক হিসেবে তুলে ধরেন ।",0,3,7,bn_0_2975,"A play, Act, performance"
পালা,ট্রেনের কারণে দিনে অফিস করতে না পারলেও এখন রাতের পালায় কাজ করতে হইব।,0,49,53,bn_0_2976,"A play, Act, performance"
